v2	V(ds)	I(R1)
5.150999999999934e+000	4.627660e-002	9.631554e-004
5.160999999999934e+000	4.640222e-002	9.650185e-004
5.170999999999934e+000	4.652812e-002	9.668815e-004
5.180999999999933e+000	4.665429e-002	9.687445e-004
5.190999999999933e+000	4.678074e-002	9.706074e-004
5.200999999999933e+000	4.690746e-002	9.724703e-004
5.210999999999933e+000	4.703446e-002	9.743331e-004
5.220999999999933e+000	4.716175e-002	9.761959e-004
5.230999999999932e+000	4.728933e-002	9.780587e-004
5.240999999999932e+000	4.741718e-002	9.799213e-004
5.250999999999932e+000	4.754533e-002	9.817838e-004
5.260999999999932e+000	4.767376e-002	9.836465e-004
5.270999999999932e+000	4.780249e-002	9.855090e-004
5.280999999999931e+000	4.793151e-002	9.873714e-004
5.290999999999931e+000	4.806083e-002	9.892338e-004
5.300999999999931e+000	4.819044e-002	9.910961e-004
5.310999999999931e+000	4.832036e-002	9.929584e-004
5.320999999999931e+000	4.845057e-002	9.948206e-004
5.330999999999930e+000	4.858109e-002	9.966828e-004
5.340999999999930e+000	4.871192e-002	9.985450e-004
5.350999999999930e+000	4.884305e-002	1.000407e-003
5.360999999999930e+000	4.897450e-002	1.002269e-003
5.370999999999929e+000	4.910626e-002	1.004131e-003
5.380999999999929e+000	4.923833e-002	1.005993e-003
5.390999999999929e+000	4.937072e-002	1.007855e-003
5.400999999999929e+000	4.950343e-002	1.009716e-003
5.410999999999929e+000	4.963646e-002	1.011578e-003
5.420999999999928e+000	4.976982e-002	1.013440e-003
5.430999999999928e+000	4.990351e-002	1.015301e-003
5.440999999999928e+000	5.003752e-002	1.017163e-003
5.450999999999928e+000	5.017187e-002	1.019024e-003
5.460999999999928e+000	5.030654e-002	1.020886e-003
5.470999999999927e+000	5.044156e-002	1.022747e-003
5.480999999999927e+000	5.057692e-002	1.024608e-003
5.490999999999927e+000	5.071261e-002	1.026469e-003
5.500999999999927e+000	5.084866e-002	1.028330e-003
5.510999999999926e+000	5.098504e-002	1.030192e-003
5.520999999999926e+000	5.112178e-002	1.032052e-003
5.530999999999926e+000	5.125887e-002	1.033913e-003
5.540999999999926e+000	5.139632e-002	1.035774e-003
5.550999999999926e+000	5.153412e-002	1.037635e-003
5.560999999999925e+000	5.167229e-002	1.039496e-003
5.570999999999925e+000	5.181082e-002	1.041356e-003
5.580999999999925e+000	5.194971e-002	1.043217e-003
5.590999999999925e+000	5.208898e-002	1.045078e-003
5.600999999999925e+000	5.222861e-002	1.046938e-003
5.610999999999924e+000	5.236863e-002	1.048798e-003
5.620999999999924e+000	5.250902e-002	1.050659e-003
5.630999999999924e+000	5.264979e-002	1.052519e-003
5.640999999999924e+000	5.279095e-002	1.054379e-003
5.650999999999923e+000	5.293250e-002	1.056239e-003
5.660999999999923e+000	5.307444e-002	1.058099e-003
5.670999999999923e+000	5.321677e-002	1.059959e-003
5.680999999999923e+000	5.335950e-002	1.061819e-003
5.690999999999923e+000	5.350263e-002	1.063679e-003
5.700999999999922e+000	5.364617e-002	1.065538e-003
5.710999999999922e+000	5.379011e-002	1.067398e-003
5.720999999999922e+000	5.393447e-002	1.069258e-003
5.730999999999922e+000	5.407924e-002	1.071117e-003
5.740999999999922e+000	5.422443e-002	1.072977e-003
5.750999999999921e+000	5.437004e-002	1.074836e-003
5.760999999999921e+000	5.451608e-002	1.076695e-003
5.770999999999921e+000	5.466255e-002	1.078554e-003
5.780999999999921e+000	5.480945e-002	1.080413e-003
5.790999999999920e+000	5.495679e-002	1.082272e-003
5.800999999999920e+000	5.510458e-002	1.084131e-003
5.810999999999920e+000	5.525280e-002	1.085990e-003
5.820999999999920e+000	5.540148e-002	1.087849e-003
5.830999999999920e+000	5.555061e-002	1.089707e-003
5.840999999999919e+000	5.570020e-002	1.091566e-003
5.850999999999919e+000	5.585026e-002	1.093425e-003
5.860999999999919e+000	5.600078e-002	1.095283e-003
5.870999999999919e+000	5.615177e-002	1.097141e-003
5.880999999999919e+000	5.630323e-002	1.098999e-003
5.890999999999918e+000	5.645518e-002	1.100858e-003
5.900999999999918e+000	5.660761e-002	1.102715e-003
5.910999999999918e+000	5.676053e-002	1.104573e-003
5.920999999999918e+000	5.691394e-002	1.106431e-003
5.930999999999917e+000	5.706786e-002	1.108289e-003
5.940999999999917e+000	5.722227e-002	1.110147e-003
5.950999999999917e+000	5.737720e-002	1.112004e-003
5.960999999999917e+000	5.753264e-002	1.113862e-003
5.970999999999917e+000	5.768860e-002	1.115719e-003
5.980999999999916e+000	5.784509e-002	1.117576e-003
5.990999999999916e+000	5.800210e-002	1.119434e-003
6.000999999999916e+000	5.815965e-002	1.121291e-003
6.010999999999916e+000	5.831774e-002	1.123148e-003
6.020999999999916e+000	5.847638e-002	1.125004e-003
6.030999999999915e+000	5.863557e-002	1.126861e-003
6.040999999999915e+000	5.879531e-002	1.128718e-003
6.050999999999915e+000	5.895562e-002	1.130574e-003
6.060999999999915e+000	5.911651e-002	1.132431e-003
6.070999999999915e+000	5.927796e-002	1.134287e-003
6.080999999999914e+000	5.944000e-002	1.136143e-003
6.090999999999914e+000	5.960263e-002	1.137999e-003
6.100999999999914e+000	5.976586e-002	1.139855e-003
6.110999999999914e+000	5.992968e-002	1.141711e-003
6.120999999999913e+000	6.009411e-002	1.143567e-003
6.130999999999913e+000	6.025916e-002	1.145423e-003
6.140999999999913e+000	6.042484e-002	1.147278e-003
6.150999999999913e+000	6.059114e-002	1.149134e-003
6.160999999999913e+000	6.075808e-002	1.150989e-003
6.170999999999912e+000	6.092566e-002	1.152844e-003
6.180999999999912e+000	6.109389e-002	1.154699e-003
6.190999999999912e+000	6.126279e-002	1.156554e-003
6.200999999999912e+000	6.143235e-002	1.158409e-003
6.210999999999912e+000	6.160259e-002	1.160264e-003
6.220999999999911e+000	6.177351e-002	1.162118e-003
6.230999999999911e+000	6.194512e-002	1.163973e-003
6.240999999999911e+000	6.211743e-002	1.165827e-003
6.250999999999911e+000	6.229045e-002	1.167681e-003
6.260999999999910e+000	6.246419e-002	1.169535e-003
6.270999999999910e+000	6.263866e-002	1.171389e-003
6.280999999999910e+000	6.281386e-002	1.173243e-003
6.290999999999910e+000	6.298981e-002	1.175096e-003
6.300999999999910e+000	6.316651e-002	1.176950e-003
6.310999999999909e+000	6.334398e-002	1.178803e-003
6.320999999999909e+000	6.352222e-002	1.180656e-003
6.330999999999909e+000	6.370125e-002	1.182509e-003
6.340999999999909e+000	6.388107e-002	1.184362e-003
6.350999999999909e+000	6.406170e-002	1.186215e-003
6.360999999999908e+000	6.424315e-002	1.188067e-003
6.370999999999908e+000	6.442542e-002	1.189920e-003
6.380999999999908e+000	6.460854e-002	1.191772e-003
6.390999999999908e+000	6.479251e-002	1.193624e-003
6.400999999999907e+000	6.497735e-002	1.195476e-003
6.410999999999907e+000	6.516306e-002	1.197328e-003
6.420999999999907e+000	6.534965e-002	1.199179e-003
6.430999999999907e+000	6.553715e-002	1.201031e-003
6.440999999999907e+000	6.572557e-002	1.202882e-003
6.450999999999906e+000	6.591492e-002	1.204733e-003
6.460999999999906e+000	6.610521e-002	1.206584e-003
6.470999999999906e+000	6.629645e-002	1.208435e-003
6.480999999999906e+000	6.648867e-002	1.210285e-003
6.490999999999906e+000	6.668188e-002	1.212136e-003
6.500999999999905e+000	6.687608e-002	1.213986e-003
6.510999999999905e+000	6.707130e-002	1.215836e-003
6.520999999999905e+000	6.726756e-002	1.217685e-003
6.530999999999905e+000	6.746487e-002	1.219535e-003
6.540999999999904e+000	6.766325e-002	1.221384e-003
6.550999999999904e+000	6.786271e-002	1.223233e-003
6.560999999999904e+000	6.806327e-002	1.225082e-003
6.570999999999904e+000	6.826497e-002	1.226931e-003
6.580999999999904e+000	6.846780e-002	1.228780e-003
6.590999999999903e+000	6.867179e-002	1.230628e-003
6.600999999999903e+000	6.887696e-002	1.232476e-003
6.610999999999903e+000	6.908333e-002	1.234324e-003
6.620999999999903e+000	6.929093e-002	1.236172e-003
6.630999999999903e+000	6.949977e-002	1.238019e-003
6.640999999999902e+000	6.970988e-002	1.239866e-003
6.650999999999902e+000	6.992128e-002	1.241713e-003
6.660999999999902e+000	7.013400e-002	1.243560e-003
6.670999999999902e+000	7.034806e-002	1.245406e-003
6.680999999999902e+000	7.056349e-002	1.247252e-003
6.690999999999901e+000	7.078031e-002	1.249098e-003
6.700999999999901e+000	7.099855e-002	1.250944e-003
6.710999999999901e+000	7.121824e-002	1.252789e-003
6.720999999999901e+000	7.143940e-002	1.254634e-003
6.730999999999900e+000	7.166208e-002	1.256479e-003
6.740999999999900e+000	7.188629e-002	1.258323e-003
6.750999999999900e+000	7.211208e-002	1.260168e-003
6.760999999999900e+000	7.233948e-002	1.262011e-003
6.770999999999900e+000	7.256851e-002	1.263855e-003
6.780999999999899e+000	7.279923e-002	1.265698e-003
6.790999999999899e+000	7.303166e-002	1.267541e-003
6.800999999999899e+000	7.326584e-002	1.269384e-003
6.810999999999899e+000	7.350182e-002	1.271226e-003
6.820999999999899e+000	7.373963e-002	1.273068e-003
6.830999999999898e+000	7.397932e-002	1.274910e-003
6.840999999999898e+000	7.422094e-002	1.276751e-003
6.850999999999898e+000	7.446453e-002	1.278592e-003
6.860999999999898e+000	7.471014e-002	1.280432e-003
6.870999999999897e+000	7.495783e-002	1.282272e-003
6.880999999999897e+000	7.520764e-002	1.284112e-003
6.890999999999897e+000	7.545963e-002	1.285951e-003
6.900999999999897e+000	7.571387e-002	1.287790e-003
6.910999999999897e+000	7.597040e-002	1.289628e-003
6.920999999999896e+000	7.622930e-002	1.291466e-003
6.930999999999896e+000	7.649063e-002	1.293304e-003
6.940999999999896e+000	7.675447e-002	1.295141e-003
6.950999999999896e+000	7.702088e-002	1.296977e-003
6.960999999999896e+000	7.728995e-002	1.298813e-003
6.970999999999895e+000	7.756175e-002	1.300649e-003
6.980999999999895e+000	7.783637e-002	1.302484e-003
6.990999999999895e+000	7.811390e-002	1.304318e-003
7.000999999999895e+000	7.839443e-002	1.306152e-003
7.010999999999894e+000	7.867806e-002	1.307985e-003
7.020999999999894e+000	7.896491e-002	1.309818e-003
7.030999999999894e+000	7.925508e-002	1.311650e-003
7.040999999999894e+000	7.954869e-002	1.313481e-003
7.050999999999894e+000	7.984585e-002	1.315312e-003
7.060999999999893e+000	8.014673e-002	1.317142e-003
7.070999999999893e+000	8.045144e-002	1.318971e-003
7.080999999999893e+000	8.076014e-002	1.320800e-003
7.090999999999893e+000	8.107299e-002	1.322628e-003
7.100999999999893e+000	8.139017e-002	1.324455e-003
7.110999999999892e+000	8.171187e-002	1.326281e-003
7.120999999999892e+000	8.203827e-002	1.328106e-003
7.130999999999892e+000	8.236959e-002	1.329930e-003
7.140999999999892e+000	8.270606e-002	1.331754e-003
7.150999999999891e+000	8.304794e-002	1.333576e-003
7.160999999999891e+000	8.339549e-002	1.335397e-003
7.170999999999891e+000	8.374900e-002	1.337217e-003
7.180999999999891e+000	8.410879e-002	1.339036e-003
7.190999999999891e+000	8.447521e-002	1.340854e-003
7.200999999999890e+000	8.484864e-002	1.342670e-003
7.210999999999890e+000	8.522950e-002	1.344485e-003
7.220999999999890e+000	8.561826e-002	1.346298e-003
7.230999999999890e+000	8.601541e-002	1.348110e-003
7.240999999999890e+000	8.642155e-002	1.349920e-003
7.250999999999889e+000	8.683729e-002	1.351729e-003
7.260999999999889e+000	8.726338e-002	1.353535e-003
7.270999999999889e+000	8.770060e-002	1.355340e-003
7.280999999999889e+000	8.814990e-002	1.357142e-003
7.290999999999889e+000	8.861232e-002	1.358941e-003
7.300999999999888e+000	8.908910e-002	1.360738e-003
7.310999999999888e+000	8.958165e-002	1.362532e-003
7.320999999999888e+000	9.009168e-002	1.364322e-003
7.330999999999888e+000	9.062117e-002	1.366109e-003
7.340999999999887e+000	9.117254e-002	1.367892e-003
7.350999999999887e+000	9.174876e-002	1.369670e-003
7.360999999999887e+000	9.235353e-002	1.371443e-003
7.370999999999887e+000	9.299157e-002	1.373209e-003
7.380999999999887e+000	9.366906e-002	1.374968e-003
7.390999999999886e+000	9.439439e-002	1.376718e-003
7.400999999999886e+000	9.517940e-002	1.378457e-003
7.410999999999886e+000	9.604179e-002	1.380181e-003
7.420999999999886e+000	9.701022e-002	1.381885e-003
7.430999999999886e+000	9.813693e-002	1.383559e-003
7.440999999999885e+000	9.953845e-002	1.385181e-003
7.450999999999885e+000	1.016130e-001	1.386677e-003
7.460999999999885e+000	1.101065e-001	1.386961e-003
7.470999999999885e+000	1.201065e-001	1.386961e-003
7.480999999999884e+000	1.301065e-001	1.386961e-003
7.490999999999884e+000	1.401065e-001	1.386961e-003
7.500999999999884e+000	1.501065e-001	1.386961e-003
7.510999999999884e+000	1.601065e-001	1.386961e-003
7.520999999999884e+000	1.701065e-001	1.386961e-003
7.530999999999883e+000	1.801065e-001	1.386961e-003
7.540999999999883e+000	1.901065e-001	1.386961e-003
7.550999999999883e+000	2.001065e-001	1.386961e-003
7.560999999999883e+000	2.101065e-001	1.386961e-003
7.570999999999883e+000	2.201065e-001	1.386961e-003
7.580999999999882e+000	2.301065e-001	1.386961e-003
7.590999999999882e+000	2.401065e-001	1.386961e-003
7.600999999999882e+000	2.501065e-001	1.386961e-003
7.610999999999882e+000	2.601065e-001	1.386961e-003
7.620999999999881e+000	2.701065e-001	1.386961e-003
7.630999999999881e+000	2.801065e-001	1.386961e-003
7.640999999999881e+000	2.901065e-001	1.386961e-003
7.650999999999881e+000	3.001065e-001	1.386961e-003
7.660999999999881e+000	3.101065e-001	1.386961e-003
7.670999999999880e+000	3.201064e-001	1.386961e-003
7.680999999999880e+000	3.301065e-001	1.386961e-003
7.690999999999880e+000	3.401065e-001	1.386961e-003
7.700999999999880e+000	3.501064e-001	1.386961e-003
7.710999999999880e+000	3.601065e-001	1.386961e-003
7.720999999999879e+000	3.701065e-001	1.386961e-003
7.730999999999879e+000	3.801064e-001	1.386961e-003
7.740999999999879e+000	3.901065e-001	1.386961e-003
7.750999999999879e+000	4.001065e-001	1.386961e-003
7.760999999999878e+000	4.101065e-001	1.386961e-003
7.770999999999878e+000	4.201065e-001	1.386961e-003
7.780999999999878e+000	4.301065e-001	1.386961e-003
7.790999999999878e+000	4.401065e-001	1.386961e-003
7.800999999999878e+000	4.501065e-001	1.386961e-003
7.810999999999877e+000	4.601065e-001	1.386961e-003
7.820999999999877e+000	4.701065e-001	1.386961e-003
7.830999999999877e+000	4.801065e-001	1.386961e-003
7.840999999999877e+000	4.901065e-001	1.386961e-003
7.850999999999877e+000	5.001065e-001	1.386961e-003
7.860999999999876e+000	5.101064e-001	1.386961e-003
7.870999999999876e+000	5.201064e-001	1.386961e-003
7.880999999999876e+000	5.301065e-001	1.386961e-003
7.890999999999876e+000	5.401065e-001	1.386961e-003
7.900999999999876e+000	5.501065e-001	1.386961e-003
7.910999999999875e+000	5.601065e-001	1.386961e-003
7.920999999999875e+000	5.701064e-001	1.386961e-003
7.930999999999875e+000	5.801064e-001	1.386961e-003
7.940999999999875e+000	5.901065e-001	1.386961e-003
7.950999999999874e+000	6.001065e-001	1.386961e-003
7.960999999999874e+000	6.101065e-001	1.386961e-003
7.970999999999874e+000	6.201065e-001	1.386961e-003
7.980999999999874e+000	6.301064e-001	1.386961e-003
7.990999999999874e+000	6.401064e-001	1.386961e-003
8.000999999999873e+000	6.501064e-001	1.386961e-003
8.010999999999873e+000	6.601065e-001	1.386961e-003
8.020999999999873e+000	6.701065e-001	1.386961e-003
8.030999999999873e+000	6.801065e-001	1.386961e-003
8.040999999999873e+000	6.901065e-001	1.386961e-003
8.050999999999872e+000	7.001064e-001	1.386961e-003
8.060999999999872e+000	7.101064e-001	1.386961e-003
8.070999999999872e+000	7.201065e-001	1.386961e-003
8.080999999999872e+000	7.301065e-001	1.386961e-003
8.090999999999871e+000	7.401065e-001	1.386961e-003
8.100999999999871e+000	7.501065e-001	1.386961e-003
8.110999999999871e+000	7.601064e-001	1.386961e-003
8.120999999999871e+000	7.701064e-001	1.386961e-003
8.130999999999871e+000	7.801065e-001	1.386961e-003
8.140999999999870e+000	7.901065e-001	1.386961e-003
8.150999999999870e+000	8.001065e-001	1.386961e-003
8.160999999999870e+000	8.101065e-001	1.386961e-003
8.170999999999870e+000	8.201064e-001	1.386961e-003
8.180999999999870e+000	8.301064e-001	1.386961e-003
8.190999999999869e+000	8.401064e-001	1.386961e-003
8.200999999999869e+000	8.501065e-001	1.386961e-003
8.210999999999869e+000	8.601065e-001	1.386961e-003
8.220999999999869e+000	8.701065e-001	1.386961e-003
8.230999999999868e+000	8.801064e-001	1.386961e-003
8.240999999999868e+000	8.901064e-001	1.386961e-003
8.250999999999868e+000	9.001064e-001	1.386961e-003
8.260999999999868e+000	9.101065e-001	1.386961e-003
8.270999999999868e+000	9.201065e-001	1.386961e-003
8.280999999999867e+000	9.301065e-001	1.386961e-003
8.290999999999867e+000	9.401065e-001	1.386961e-003
8.300999999999867e+000	9.501064e-001	1.386961e-003
8.310999999999867e+000	9.601064e-001	1.386961e-003
8.320999999999867e+000	9.701065e-001	1.386961e-003
8.330999999999866e+000	9.801065e-001	1.386961e-003
8.340999999999866e+000	9.901065e-001	1.386961e-003
8.350999999999866e+000	1.000106e+000	1.386961e-003
8.360999999999866e+000	1.010106e+000	1.386961e-003
8.370999999999865e+000	1.020106e+000	1.386961e-003
8.380999999999865e+000	1.030106e+000	1.386961e-003
8.390999999999865e+000	1.040106e+000	1.386961e-003
8.400999999999865e+000	1.050106e+000	1.386961e-003
8.410999999999865e+000	1.060106e+000	1.386961e-003
8.420999999999864e+000	1.070107e+000	1.386961e-003
8.430999999999864e+000	1.080106e+000	1.386961e-003
8.440999999999864e+000	1.090106e+000	1.386961e-003
8.450999999999864e+000	1.100106e+000	1.386961e-003
8.460999999999864e+000	1.110106e+000	1.386961e-003
8.470999999999863e+000	1.120106e+000	1.386961e-003
8.480999999999863e+000	1.130106e+000	1.386961e-003
8.490999999999863e+000	1.140106e+000	1.386961e-003
8.500999999999863e+000	1.150106e+000	1.386961e-003
8.510999999999863e+000	1.160106e+000	1.386961e-003
8.520999999999862e+000	1.170106e+000	1.386961e-003
8.530999999999862e+000	1.180106e+000	1.386961e-003
8.540999999999862e+000	1.190107e+000	1.386961e-003
8.550999999999862e+000	1.200107e+000	1.386961e-003
8.560999999999861e+000	1.210106e+000	1.386961e-003
8.570999999999861e+000	1.220106e+000	1.386961e-003
8.580999999999861e+000	1.230106e+000	1.386961e-003
8.590999999999861e+000	1.240106e+000	1.386961e-003
8.600999999999861e+000	1.250106e+000	1.386961e-003
8.610999999999860e+000	1.260106e+000	1.386961e-003
8.620999999999860e+000	1.270106e+000	1.386961e-003
8.630999999999860e+000	1.280106e+000	1.386961e-003
8.640999999999860e+000	1.290106e+000	1.386961e-003
8.650999999999860e+000	1.300106e+000	1.386961e-003
8.660999999999859e+000	1.310106e+000	1.386961e-003
8.670999999999859e+000	1.320107e+000	1.386961e-003
8.680999999999859e+000	1.330106e+000	1.386961e-003
8.690999999999859e+000	1.340106e+000	1.386961e-003
8.700999999999858e+000	1.350106e+000	1.386961e-003
8.710999999999858e+000	1.360106e+000	1.386961e-003
8.720999999999858e+000	1.370106e+000	1.386961e-003
8.730999999999858e+000	1.380106e+000	1.386961e-003
8.740999999999858e+000	1.390106e+000	1.386961e-003
8.750999999999857e+000	1.400106e+000	1.386961e-003
8.760999999999857e+000	1.410106e+000	1.386961e-003
8.770999999999857e+000	1.420106e+000	1.386961e-003
8.780999999999857e+000	1.430106e+000	1.386961e-003
8.790999999999857e+000	1.440106e+000	1.386961e-003
8.800999999999856e+000	1.450107e+000	1.386961e-003
8.810999999999856e+000	1.460106e+000	1.386961e-003
8.820999999999856e+000	1.470106e+000	1.386961e-003
8.830999999999856e+000	1.480106e+000	1.386961e-003
8.840999999999855e+000	1.490106e+000	1.386961e-003
8.850999999999855e+000	1.500106e+000	1.386961e-003
8.860999999999855e+000	1.510106e+000	1.386961e-003
8.870999999999855e+000	1.520106e+000	1.386961e-003
8.880999999999855e+000	1.530106e+000	1.386961e-003
8.890999999999854e+000	1.540106e+000	1.386961e-003
8.900999999999854e+000	1.550106e+000	1.386961e-003
8.910999999999854e+000	1.560106e+000	1.386961e-003
8.920999999999854e+000	1.570107e+000	1.386961e-003
8.930999999999854e+000	1.580106e+000	1.386961e-003
8.940999999999853e+000	1.590106e+000	1.386961e-003
8.950999999999853e+000	1.600106e+000	1.386961e-003
8.960999999999853e+000	1.610106e+000	1.386961e-003
8.970999999999853e+000	1.620106e+000	1.386961e-003
8.980999999999852e+000	1.630106e+000	1.386961e-003
8.990999999999852e+000	1.640106e+000	1.386961e-003
9.000999999999852e+000	1.650106e+000	1.386961e-003
9.010999999999852e+000	1.660106e+000	1.386961e-003
9.020999999999852e+000	1.670106e+000	1.386961e-003
9.030999999999851e+000	1.680106e+000	1.386961e-003
9.040999999999851e+000	1.690106e+000	1.386961e-003
9.050999999999851e+000	1.700107e+000	1.386961e-003
9.060999999999851e+000	1.710106e+000	1.386961e-003
9.070999999999851e+000	1.720106e+000	1.386961e-003
9.080999999999850e+000	1.730106e+000	1.386961e-003
9.090999999999850e+000	1.740106e+000	1.386961e-003
9.100999999999850e+000	1.750106e+000	1.386961e-003
9.110999999999850e+000	1.760106e+000	1.386961e-003
9.120999999999850e+000	1.770106e+000	1.386961e-003
9.130999999999849e+000	1.780106e+000	1.386961e-003
9.140999999999849e+000	1.790106e+000	1.386961e-003
9.150999999999849e+000	1.800106e+000	1.386961e-003
9.160999999999849e+000	1.810106e+000	1.386961e-003
9.170999999999848e+000	1.820106e+000	1.386961e-003
9.180999999999848e+000	1.830106e+000	1.386961e-003
9.190999999999848e+000	1.840106e+000	1.386961e-003
9.200999999999848e+000	1.850106e+000	1.386961e-003
9.210999999999848e+000	1.860106e+000	1.386961e-003
9.220999999999847e+000	1.870106e+000	1.386961e-003
9.230999999999847e+000	1.880106e+000	1.386961e-003
9.240999999999847e+000	1.890106e+000	1.386961e-003
9.250999999999847e+000	1.900106e+000	1.386961e-003
9.260999999999847e+000	1.910106e+000	1.386961e-003
9.270999999999846e+000	1.920106e+000	1.386961e-003
9.280999999999846e+000	1.930106e+000	1.386961e-003
9.290999999999846e+000	1.940106e+000	1.386961e-003
9.300999999999846e+000	1.950107e+000	1.386961e-003
9.310999999999845e+000	1.960106e+000	1.386961e-003
9.320999999999845e+000	1.970106e+000	1.386961e-003
9.330999999999845e+000	1.980106e+000	1.386961e-003
9.340999999999845e+000	1.990106e+000	1.386961e-003
9.350999999999845e+000	2.000106e+000	1.386961e-003
9.360999999999844e+000	2.010106e+000	1.386961e-003
9.370999999999844e+000	2.020107e+000	1.386961e-003
9.380999999999844e+000	2.030107e+000	1.386961e-003
9.390999999999844e+000	2.040107e+000	1.386961e-003
9.400999999999844e+000	2.050107e+000	1.386961e-003
9.410999999999843e+000	2.060107e+000	1.386961e-003
9.420999999999843e+000	2.070107e+000	1.386961e-003
9.430999999999843e+000	2.080106e+000	1.386961e-003
9.440999999999843e+000	2.090106e+000	1.386961e-003
9.450999999999842e+000	2.100106e+000	1.386961e-003
9.460999999999842e+000	2.110106e+000	1.386961e-003
9.470999999999842e+000	2.120106e+000	1.386961e-003
9.480999999999842e+000	2.130106e+000	1.386961e-003
9.490999999999842e+000	2.140106e+000	1.386961e-003
9.500999999999841e+000	2.150106e+000	1.386961e-003
9.510999999999841e+000	2.160106e+000	1.386961e-003
9.520999999999841e+000	2.170106e+000	1.386961e-003
9.530999999999841e+000	2.180106e+000	1.386961e-003
9.540999999999841e+000	2.190106e+000	1.386961e-003
9.550999999999840e+000	2.200106e+000	1.386961e-003
9.560999999999840e+000	2.210106e+000	1.386961e-003
9.570999999999840e+000	2.220106e+000	1.386961e-003
9.580999999999840e+000	2.230106e+000	1.386961e-003
9.590999999999839e+000	2.240106e+000	1.386961e-003
9.600999999999839e+000	2.250106e+000	1.386961e-003
9.610999999999839e+000	2.260106e+000	1.386961e-003
9.620999999999839e+000	2.270107e+000	1.386961e-003
9.630999999999839e+000	2.280107e+000	1.386961e-003
9.640999999999838e+000	2.290107e+000	1.386961e-003
9.650999999999838e+000	2.300107e+000	1.386961e-003
9.660999999999838e+000	2.310107e+000	1.386961e-003
9.670999999999838e+000	2.320107e+000	1.386961e-003
9.680999999999838e+000	2.330106e+000	1.386961e-003
9.690999999999837e+000	2.340106e+000	1.386961e-003
9.700999999999837e+000	2.350106e+000	1.386961e-003
9.710999999999837e+000	2.360106e+000	1.386961e-003
9.720999999999837e+000	2.370106e+000	1.386961e-003
9.730999999999836e+000	2.380106e+000	1.386961e-003
9.740999999999836e+000	2.390106e+000	1.386961e-003
9.750999999999836e+000	2.400106e+000	1.386961e-003
9.760999999999836e+000	2.410106e+000	1.386961e-003
9.770999999999836e+000	2.420106e+000	1.386961e-003
9.780999999999835e+000	2.430106e+000	1.386961e-003
9.790999999999835e+000	2.440106e+000	1.386961e-003
9.800999999999835e+000	2.450106e+000	1.386961e-003
9.810999999999835e+000	2.460106e+000	1.386961e-003
9.820999999999835e+000	2.470106e+000	1.386961e-003
9.830999999999834e+000	2.480106e+000	1.386961e-003
9.840999999999834e+000	2.490106e+000	1.386961e-003
9.850999999999834e+000	2.500106e+000	1.386961e-003
9.860999999999834e+000	2.510106e+000	1.386961e-003
9.870999999999834e+000	2.520107e+000	1.386961e-003
9.880999999999833e+000	2.530107e+000	1.386961e-003
9.890999999999833e+000	2.540107e+000	1.386961e-003
9.900999999999833e+000	2.550107e+000	1.386961e-003
9.910999999999833e+000	2.560107e+000	1.386961e-003
9.920999999999832e+000	2.570107e+000	1.386961e-003
9.930999999999832e+000	2.580106e+000	1.386961e-003
9.940999999999832e+000	2.590106e+000	1.386961e-003
9.950999999999832e+000	2.600106e+000	1.386961e-003
9.960999999999832e+000	2.610106e+000	1.386961e-003
9.970999999999831e+000	2.620106e+000	1.386961e-003
9.980999999999831e+000	2.630106e+000	1.386961e-003
9.990999999999831e+000	2.640106e+000	1.386961e-003
1.000099999999983e+001	2.650106e+000	1.386961e-003
1.001099999999983e+001	2.660106e+000	1.386961e-003
1.002099999999983e+001	2.670106e+000	1.386961e-003
1.003099999999983e+001	2.680106e+000	1.386961e-003
1.004099999999983e+001	2.690106e+000	1.386961e-003
1.005099999999983e+001	2.700106e+000	1.386961e-003
1.006099999999983e+001	2.710106e+000	1.386961e-003
1.007099999999983e+001	2.720106e+000	1.386961e-003
1.008099999999983e+001	2.730106e+000	1.386961e-003
1.009099999999983e+001	2.740106e+000	1.386961e-003
1.010099999999983e+001	2.750106e+000	1.386961e-003
1.011099999999983e+001	2.760106e+000	1.386961e-003
1.012099999999983e+001	2.770107e+000	1.386961e-003
1.013099999999983e+001	2.780107e+000	1.386961e-003
1.014099999999983e+001	2.790107e+000	1.386961e-003
1.015099999999983e+001	2.800107e+000	1.386961e-003
1.016099999999983e+001	2.810107e+000	1.386961e-003
1.017099999999983e+001	2.820107e+000	1.386961e-003
1.018099999999983e+001	2.830106e+000	1.386961e-003
1.019099999999983e+001	2.840106e+000	1.386961e-003
1.020099999999983e+001	2.850106e+000	1.386961e-003
1.021099999999983e+001	2.860106e+000	1.386961e-003
1.022099999999983e+001	2.870106e+000	1.386961e-003
1.023099999999983e+001	2.880106e+000	1.386961e-003
1.024099999999983e+001	2.890106e+000	1.386961e-003
1.025099999999983e+001	2.900106e+000	1.386961e-003
1.026099999999983e+001	2.910106e+000	1.386961e-003
1.027099999999983e+001	2.920106e+000	1.386961e-003
1.028099999999983e+001	2.930106e+000	1.386961e-003
1.029099999999983e+001	2.940106e+000	1.386961e-003
1.030099999999982e+001	2.950106e+000	1.386961e-003
1.031099999999982e+001	2.960106e+000	1.386961e-003
