vcc	V(ce)	Ic(Q1)
4.190000000000017e-002	4.190000e-002	2.973111e-004
4.200000000000018e-002	4.200000e-002	2.977081e-004
4.210000000000018e-002	4.210000e-002	2.981037e-004
4.220000000000018e-002	4.220000e-002	2.984977e-004
4.230000000000019e-002	4.230000e-002	2.988902e-004
4.240000000000019e-002	4.240000e-002	2.992813e-004
4.250000000000019e-002	4.250000e-002	2.996708e-004
4.260000000000019e-002	4.260000e-002	3.000589e-004
4.270000000000020e-002	4.270000e-002	3.004456e-004
4.280000000000020e-002	4.280000e-002	3.008307e-004
4.290000000000020e-002	4.290000e-002	3.012144e-004
4.300000000000021e-002	4.300000e-002	3.015967e-004
4.310000000000021e-002	4.310000e-002	3.019775e-004
4.320000000000021e-002	4.320000e-002	3.023569e-004
4.330000000000021e-002	4.330000e-002	3.027348e-004
4.340000000000022e-002	4.340000e-002	3.031113e-004
4.350000000000022e-002	4.350000e-002	3.034864e-004
4.360000000000022e-002	4.360000e-002	3.038601e-004
4.370000000000023e-002	4.370000e-002	3.042324e-004
4.380000000000023e-002	4.380000e-002	3.046032e-004
4.390000000000023e-002	4.390000e-002	3.049726e-004
4.400000000000023e-002	4.400000e-002	3.053407e-004
4.410000000000024e-002	4.410000e-002	3.057074e-004
4.420000000000024e-002	4.420000e-002	3.060726e-004
4.430000000000024e-002	4.430000e-002	3.064365e-004
4.440000000000025e-002	4.440000e-002	3.067990e-004
4.450000000000025e-002	4.450000e-002	3.071602e-004
4.460000000000025e-002	4.460000e-002	3.075199e-004
4.470000000000025e-002	4.470000e-002	3.078783e-004
4.480000000000026e-002	4.480000e-002	3.082354e-004
4.490000000000026e-002	4.490000e-002	3.085911e-004
4.500000000000026e-002	4.500000e-002	3.089455e-004
4.510000000000027e-002	4.510000e-002	3.092985e-004
4.520000000000027e-002	4.520000e-002	3.096502e-004
4.530000000000027e-002	4.530000e-002	3.100005e-004
4.540000000000027e-002	4.540000e-002	3.103496e-004
4.550000000000028e-002	4.550000e-002	3.106973e-004
4.560000000000028e-002	4.560000e-002	3.110437e-004
4.570000000000028e-002	4.570000e-002	3.113888e-004
4.580000000000029e-002	4.580000e-002	3.117325e-004
4.590000000000029e-002	4.590000e-002	3.120750e-004
4.600000000000029e-002	4.600000e-002	3.124162e-004
4.610000000000029e-002	4.610000e-002	3.127560e-004
4.620000000000030e-002	4.620000e-002	3.130947e-004
4.630000000000030e-002	4.630000e-002	3.134320e-004
4.640000000000030e-002	4.640000e-002	3.137680e-004
4.650000000000031e-002	4.650000e-002	3.141028e-004
4.660000000000031e-002	4.660000e-002	3.144363e-004
4.670000000000031e-002	4.670000e-002	3.147685e-004
4.680000000000031e-002	4.680000e-002	3.150995e-004
4.690000000000032e-002	4.690000e-002	3.154293e-004
4.700000000000032e-002	4.700000e-002	3.157578e-004
4.710000000000032e-002	4.710000e-002	3.160850e-004
4.720000000000033e-002	4.720000e-002	3.164110e-004
4.730000000000033e-002	4.730000e-002	3.167358e-004
4.740000000000033e-002	4.740000e-002	3.170593e-004
4.750000000000033e-002	4.750000e-002	3.173817e-004
4.760000000000034e-002	4.760000e-002	3.177027e-004
4.770000000000034e-002	4.770000e-002	3.180226e-004
4.780000000000034e-002	4.780000e-002	3.183413e-004
4.790000000000035e-002	4.790000e-002	3.186588e-004
4.800000000000035e-002	4.800000e-002	3.189750e-004
4.810000000000035e-002	4.810000e-002	3.192901e-004
4.820000000000035e-002	4.820000e-002	3.196040e-004
4.830000000000036e-002	4.830000e-002	3.199167e-004
4.840000000000036e-002	4.840000e-002	3.202282e-004
4.850000000000036e-002	4.850000e-002	3.205385e-004
4.860000000000037e-002	4.860000e-002	3.208476e-004
4.870000000000037e-002	4.870000e-002	3.211556e-004
4.880000000000037e-002	4.880000e-002	3.214624e-004
4.890000000000037e-002	4.890000e-002	3.217681e-004
4.900000000000038e-002	4.900000e-002	3.220726e-004
4.910000000000038e-002	4.910000e-002	3.223759e-004
4.920000000000038e-002	4.920000e-002	3.226781e-004
4.930000000000039e-002	4.930000e-002	3.229792e-004
4.940000000000039e-002	4.940000e-002	3.232791e-004
4.950000000000039e-002	4.950000e-002	3.235779e-004
4.960000000000039e-002	4.960000e-002	3.238755e-004
4.970000000000040e-002	4.970000e-002	3.241720e-004
4.980000000000040e-002	4.980000e-002	3.244674e-004
4.990000000000040e-002	4.990000e-002	3.247617e-004
5.000000000000041e-002	5.000000e-002	3.250549e-004
5.010000000000041e-002	5.010000e-002	3.253469e-004
5.020000000000041e-002	5.020000e-002	3.256378e-004
5.030000000000041e-002	5.030000e-002	3.259277e-004
5.040000000000042e-002	5.040000e-002	3.262165e-004
5.050000000000042e-002	5.050000e-002	3.265041e-004
5.060000000000042e-002	5.060000e-002	3.267906e-004
5.070000000000043e-002	5.070000e-002	3.270761e-004
5.080000000000043e-002	5.080000e-002	3.273605e-004
5.090000000000043e-002	5.090000e-002	3.276439e-004
5.100000000000043e-002	5.100000e-002	3.279261e-004
5.110000000000044e-002	5.110000e-002	3.282073e-004
