vdd	V(ds)	Id(M1)
7.059999999999937e+000	7.060000e+000	1.772796e-003
7.079999999999937e+000	7.080000e+000	1.772804e-003
7.099999999999937e+000	7.100000e+000	1.772813e-003
7.119999999999936e+000	7.120000e+000	1.772821e-003
7.139999999999936e+000	7.140000e+000	1.772829e-003
7.159999999999935e+000	7.160000e+000	1.772838e-003
7.179999999999935e+000	7.180000e+000	1.772846e-003
7.199999999999935e+000	7.200000e+000	1.772855e-003
7.219999999999934e+000	7.220000e+000	1.772863e-003
7.239999999999934e+000	7.240000e+000	1.772872e-003
7.259999999999933e+000	7.260000e+000	1.772880e-003
7.279999999999933e+000	7.280000e+000	1.772889e-003
7.299999999999932e+000	7.300000e+000	1.772897e-003
7.319999999999932e+000	7.320000e+000	1.772905e-003
7.339999999999932e+000	7.340000e+000	1.772914e-003
7.359999999999931e+000	7.360000e+000	1.772922e-003
7.379999999999931e+000	7.380000e+000	1.772931e-003
7.399999999999930e+000	7.400000e+000	1.772939e-003
7.419999999999930e+000	7.420000e+000	1.772948e-003
7.439999999999929e+000	7.440000e+000	1.772956e-003
7.459999999999929e+000	7.460000e+000	1.772965e-003
7.479999999999929e+000	7.480000e+000	1.772973e-003
7.499999999999928e+000	7.500000e+000	1.772982e-003
7.519999999999928e+000	7.520000e+000	1.772990e-003
7.539999999999927e+000	7.540000e+000	1.772998e-003
7.559999999999927e+000	7.560000e+000	1.773007e-003
7.579999999999926e+000	7.580000e+000	1.773015e-003
7.599999999999926e+000	7.600000e+000	1.773024e-003
7.619999999999926e+000	7.620000e+000	1.773032e-003
7.639999999999925e+000	7.640000e+000	1.773041e-003
7.659999999999925e+000	7.660000e+000	1.773049e-003
7.679999999999924e+000	7.680000e+000	1.773058e-003
7.699999999999924e+000	7.700000e+000	1.773066e-003
7.719999999999923e+000	7.720000e+000	1.773075e-003
7.739999999999923e+000	7.740000e+000	1.773083e-003
7.759999999999923e+000	7.760000e+000	1.773091e-003
7.779999999999922e+000	7.780000e+000	1.773100e-003
7.799999999999922e+000	7.800000e+000	1.773108e-003
7.819999999999921e+000	7.820000e+000	1.773117e-003
7.839999999999921e+000	7.840000e+000	1.773125e-003
7.859999999999920e+000	7.860000e+000	1.773134e-003
7.879999999999920e+000	7.880000e+000	1.773142e-003
7.899999999999920e+000	7.900000e+000	1.773151e-003
7.919999999999919e+000	7.920000e+000	1.773159e-003
7.939999999999919e+000	7.940000e+000	1.773168e-003
7.959999999999918e+000	7.960000e+000	1.773176e-003
7.979999999999918e+000	7.980000e+000	1.773185e-003
7.999999999999917e+000	8.000000e+000	1.773193e-003
8.019999999999918e+000	8.020000e+000	1.773201e-003
8.039999999999917e+000	8.040000e+000	1.773210e-003
8.059999999999917e+000	8.060000e+000	1.773218e-003
8.079999999999917e+000	8.080000e+000	1.773227e-003
8.099999999999916e+000	8.100000e+000	1.773235e-003
8.119999999999916e+000	8.120000e+000	1.773244e-003
8.139999999999915e+000	8.140000e+000	1.773252e-003
8.159999999999915e+000	8.160000e+000	1.773261e-003
8.179999999999915e+000	8.180000e+000	1.773269e-003
8.199999999999914e+000	8.200000e+000	1.773277e-003
8.219999999999914e+000	8.220000e+000	1.773286e-003
8.239999999999913e+000	8.240000e+000	1.773294e-003
8.259999999999913e+000	8.260000e+000	1.773303e-003
8.279999999999912e+000	8.280000e+000	1.773311e-003
8.299999999999912e+000	8.300000e+000	1.773320e-003
8.319999999999912e+000	8.320000e+000	1.773328e-003
8.339999999999911e+000	8.340000e+000	1.773337e-003
8.359999999999911e+000	8.360000e+000	1.773345e-003
8.379999999999910e+000	8.380000e+000	1.773354e-003
8.399999999999910e+000	8.400000e+000	1.773362e-003
8.419999999999909e+000	8.420000e+000	1.773370e-003
8.439999999999909e+000	8.440000e+000	1.773379e-003
8.459999999999909e+000	8.460000e+000	1.773387e-003
8.479999999999908e+000	8.480000e+000	1.773396e-003
8.499999999999908e+000	8.500000e+000	1.773404e-003
8.519999999999907e+000	8.520000e+000	1.773413e-003
8.539999999999907e+000	8.540000e+000	1.773421e-003
8.559999999999906e+000	8.560000e+000	1.773430e-003
8.579999999999906e+000	8.580000e+000	1.773438e-003
8.599999999999906e+000	8.600000e+000	1.773447e-003
8.619999999999905e+000	8.620000e+000	1.773455e-003
8.639999999999905e+000	8.640000e+000	1.773463e-003
8.659999999999904e+000	8.660000e+000	1.773472e-003
8.679999999999904e+000	8.680000e+000	1.773480e-003
8.699999999999903e+000	8.700000e+000	1.773489e-003
8.719999999999903e+000	8.720000e+000	1.773497e-003
8.739999999999903e+000	8.740000e+000	1.773506e-003
8.759999999999902e+000	8.760000e+000	1.773514e-003
8.779999999999902e+000	8.780000e+000	1.773523e-003
8.799999999999901e+000	8.800000e+000	1.773531e-003
8.819999999999901e+000	8.820000e+000	1.773540e-003
8.839999999999900e+000	8.840000e+000	1.773548e-003
8.859999999999900e+000	8.860000e+000	1.773556e-003
8.879999999999900e+000	8.880000e+000	1.773565e-003
8.899999999999899e+000	8.900000e+000	1.773573e-003
8.919999999999899e+000	8.920000e+000	1.773582e-003
8.939999999999898e+000	8.940000e+000	1.773590e-003
8.959999999999898e+000	8.960000e+000	1.773599e-003
8.979999999999897e+000	8.980000e+000	1.773607e-003
8.999999999999897e+000	9.000000e+000	1.773616e-003
9.019999999999897e+000	9.020000e+000	1.773624e-003
9.039999999999896e+000	9.040000e+000	1.773632e-003
9.059999999999896e+000	9.060000e+000	1.773641e-003
9.079999999999895e+000	9.080000e+000	1.773649e-003
9.099999999999895e+000	9.100000e+000	1.773658e-003
9.119999999999894e+000	9.120000e+000	1.773666e-003
9.139999999999894e+000	9.140000e+000	1.773675e-003
9.159999999999894e+000	9.160000e+000	1.773683e-003
9.179999999999893e+000	9.180000e+000	1.773692e-003
9.199999999999893e+000	9.200000e+000	1.773700e-003
9.219999999999892e+000	9.220000e+000	1.773709e-003
9.239999999999892e+000	9.240000e+000	1.773717e-003
9.259999999999891e+000	9.260000e+000	1.773725e-003
9.279999999999891e+000	9.280000e+000	1.773734e-003
9.299999999999891e+000	9.300000e+000	1.773742e-003
9.319999999999890e+000	9.320000e+000	1.773751e-003
9.339999999999890e+000	9.340000e+000	1.773759e-003
9.359999999999889e+000	9.360000e+000	1.773768e-003
9.379999999999889e+000	9.380000e+000	1.773776e-003
9.399999999999888e+000	9.400000e+000	1.773785e-003
9.419999999999888e+000	9.420000e+000	1.773793e-003
9.439999999999888e+000	9.440000e+000	1.773802e-003
9.459999999999887e+000	9.460000e+000	1.773810e-003
9.479999999999887e+000	9.480000e+000	1.773819e-003
9.499999999999886e+000	9.500000e+000	1.773827e-003
9.519999999999886e+000	9.520000e+000	1.773835e-003
9.539999999999886e+000	9.540000e+000	1.773844e-003
9.559999999999885e+000	9.560000e+000	1.773852e-003
9.579999999999885e+000	9.580000e+000	1.773861e-003
9.599999999999884e+000	9.600000e+000	1.773869e-003
9.619999999999884e+000	9.620000e+000	1.773878e-003
9.639999999999883e+000	9.640000e+000	1.773886e-003
9.659999999999883e+000	9.660000e+000	1.773895e-003
9.679999999999883e+000	9.680000e+000	1.773903e-003
9.699999999999882e+000	9.700000e+000	1.773912e-003
9.719999999999882e+000	9.720000e+000	1.773920e-003
9.739999999999881e+000	9.740000e+000	1.773928e-003
9.759999999999881e+000	9.760000e+000	1.773937e-003
