vdd	V(ds)	Id(M1)
7.379999999999931e+000	7.380000e+000	1.267215e-003
7.399999999999930e+000	7.400000e+000	1.267222e-003
7.419999999999930e+000	7.420000e+000	1.267230e-003
7.439999999999929e+000	7.440000e+000	1.267237e-003
7.459999999999929e+000	7.460000e+000	1.267245e-003
7.479999999999929e+000	7.480000e+000	1.267252e-003
7.499999999999928e+000	7.500000e+000	1.267259e-003
7.519999999999928e+000	7.520000e+000	1.267267e-003
7.539999999999927e+000	7.540000e+000	1.267274e-003
7.559999999999927e+000	7.560000e+000	1.267282e-003
7.579999999999926e+000	7.580000e+000	1.267289e-003
7.599999999999926e+000	7.600000e+000	1.267297e-003
7.619999999999926e+000	7.620000e+000	1.267304e-003
7.639999999999925e+000	7.640000e+000	1.267312e-003
7.659999999999925e+000	7.660000e+000	1.267319e-003
7.679999999999924e+000	7.680000e+000	1.267327e-003
7.699999999999924e+000	7.700000e+000	1.267334e-003
7.719999999999923e+000	7.720000e+000	1.267342e-003
7.739999999999923e+000	7.740000e+000	1.267349e-003
7.759999999999923e+000	7.760000e+000	1.267356e-003
7.779999999999922e+000	7.780000e+000	1.267364e-003
7.799999999999922e+000	7.800000e+000	1.267371e-003
7.819999999999921e+000	7.820000e+000	1.267379e-003
7.839999999999921e+000	7.840000e+000	1.267386e-003
7.859999999999920e+000	7.860000e+000	1.267394e-003
7.879999999999920e+000	7.880000e+000	1.267401e-003
7.899999999999920e+000	7.900000e+000	1.267409e-003
7.919999999999919e+000	7.920000e+000	1.267416e-003
7.939999999999919e+000	7.940000e+000	1.267424e-003
7.959999999999918e+000	7.960000e+000	1.267431e-003
7.979999999999918e+000	7.980000e+000	1.267438e-003
7.999999999999917e+000	8.000000e+000	1.267446e-003
8.019999999999918e+000	8.020000e+000	1.267453e-003
8.039999999999917e+000	8.040000e+000	1.267461e-003
8.059999999999917e+000	8.060000e+000	1.267468e-003
8.079999999999917e+000	8.080000e+000	1.267476e-003
8.099999999999916e+000	8.100000e+000	1.267483e-003
8.119999999999916e+000	8.120000e+000	1.267491e-003
8.139999999999915e+000	8.140000e+000	1.267498e-003
8.159999999999915e+000	8.160000e+000	1.267506e-003
8.179999999999915e+000	8.180000e+000	1.267513e-003
8.199999999999914e+000	8.200000e+000	1.267520e-003
8.219999999999914e+000	8.220000e+000	1.267528e-003
8.239999999999913e+000	8.240000e+000	1.267535e-003
8.259999999999913e+000	8.260000e+000	1.267543e-003
8.279999999999912e+000	8.280000e+000	1.267550e-003
8.299999999999912e+000	8.300000e+000	1.267558e-003
8.319999999999912e+000	8.320000e+000	1.267565e-003
8.339999999999911e+000	8.340000e+000	1.267573e-003
8.359999999999911e+000	8.360000e+000	1.267580e-003
8.379999999999910e+000	8.380000e+000	1.267588e-003
8.399999999999910e+000	8.400000e+000	1.267595e-003
8.419999999999909e+000	8.420000e+000	1.267603e-003
8.439999999999909e+000	8.440000e+000	1.267610e-003
8.459999999999909e+000	8.460000e+000	1.267617e-003
8.479999999999908e+000	8.480000e+000	1.267625e-003
8.499999999999908e+000	8.500000e+000	1.267632e-003
8.519999999999907e+000	8.520000e+000	1.267640e-003
8.539999999999907e+000	8.540000e+000	1.267647e-003
8.559999999999906e+000	8.560000e+000	1.267655e-003
8.579999999999906e+000	8.580000e+000	1.267662e-003
8.599999999999906e+000	8.600000e+000	1.267670e-003
8.619999999999905e+000	8.620000e+000	1.267677e-003
8.639999999999905e+000	8.640000e+000	1.267685e-003
8.659999999999904e+000	8.660000e+000	1.267692e-003
8.679999999999904e+000	8.680000e+000	1.267699e-003
8.699999999999903e+000	8.700000e+000	1.267707e-003
8.719999999999903e+000	8.720000e+000	1.267714e-003
8.739999999999903e+000	8.740000e+000	1.267722e-003
8.759999999999902e+000	8.760000e+000	1.267729e-003
8.779999999999902e+000	8.780000e+000	1.267737e-003
8.799999999999901e+000	8.800000e+000	1.267744e-003
8.819999999999901e+000	8.820000e+000	1.267752e-003
8.839999999999900e+000	8.840000e+000	1.267759e-003
8.859999999999900e+000	8.860000e+000	1.267767e-003
8.879999999999900e+000	8.880000e+000	1.267774e-003
8.899999999999899e+000	8.900000e+000	1.267781e-003
8.919999999999899e+000	8.920000e+000	1.267789e-003
8.939999999999898e+000	8.940000e+000	1.267796e-003
8.959999999999898e+000	8.960000e+000	1.267804e-003
8.979999999999897e+000	8.980000e+000	1.267811e-003
8.999999999999897e+000	9.000000e+000	1.267819e-003
