vin	V(gs)	Id(M1)
1.907000000001367e+000	1.907000e+000	6.977533e-003
1.907150000001367e+000	1.907150e+000	6.977954e-003
1.907300000001367e+000	1.907300e+000	6.978375e-003
1.907450000001367e+000	1.907450e+000	6.978796e-003
1.907600000001367e+000	1.907600e+000	6.979217e-003
1.907750000001367e+000	1.907750e+000	6.979639e-003
1.907900000001368e+000	1.907900e+000	6.980060e-003
1.908050000001368e+000	1.908050e+000	6.980481e-003
1.908200000001368e+000	1.908200e+000	6.980902e-003
1.908350000001368e+000	1.908350e+000	6.981323e-003
1.908500000001368e+000	1.908500e+000	6.981744e-003
1.908650000001368e+000	1.908650e+000	6.982165e-003
1.908800000001368e+000	1.908800e+000	6.982587e-003
1.908950000001368e+000	1.908950e+000	6.983008e-003
1.909100000001368e+000	1.909100e+000	6.983429e-003
1.909250000001368e+000	1.909250e+000	6.983851e-003
1.909400000001368e+000	1.909400e+000	6.984272e-003
1.909550000001369e+000	1.909550e+000	6.984693e-003
1.909700000001369e+000	1.909700e+000	6.985114e-003
1.909850000001369e+000	1.909850e+000	6.985535e-003
1.910000000001369e+000	1.910000e+000	6.985957e-003
1.910150000001369e+000	1.910150e+000	6.986378e-003
1.910300000001369e+000	1.910300e+000	6.986799e-003
1.910450000001369e+000	1.910450e+000	6.987221e-003
1.910600000001369e+000	1.910600e+000	6.987642e-003
1.910750000001369e+000	1.910750e+000	6.988063e-003
1.910900000001369e+000	1.910900e+000	6.988484e-003
1.911050000001370e+000	1.911050e+000	6.988906e-003
1.911200000001370e+000	1.911200e+000	6.989327e-003
1.911350000001370e+000	1.911350e+000	6.989748e-003
1.911500000001370e+000	1.911500e+000	6.990170e-003
1.911650000001370e+000	1.911650e+000	6.990591e-003
1.911800000001370e+000	1.911800e+000	6.991012e-003
1.911950000001370e+000	1.911950e+000	6.991434e-003
1.912100000001370e+000	1.912100e+000	6.991855e-003
1.912250000001370e+000	1.912250e+000	6.992276e-003
1.912400000001370e+000	1.912400e+000	6.992698e-003
1.912550000001370e+000	1.912550e+000	6.993119e-003
1.912700000001371e+000	1.912700e+000	6.993541e-003
1.912850000001371e+000	1.912850e+000	6.993962e-003
1.913000000001371e+000	1.913000e+000	6.994383e-003
1.913150000001371e+000	1.913150e+000	6.994805e-003
1.913300000001371e+000	1.913300e+000	6.995226e-003
1.913450000001371e+000	1.913450e+000	6.995648e-003
1.913600000001371e+000	1.913600e+000	6.996069e-003
1.913750000001371e+000	1.913750e+000	6.996491e-003
1.913900000001371e+000	1.913900e+000	6.996912e-003
1.914050000001371e+000	1.914050e+000	6.997333e-003
1.914200000001372e+000	1.914200e+000	6.997755e-003
1.914350000001372e+000	1.914350e+000	6.998176e-003
1.914500000001372e+000	1.914500e+000	6.998598e-003
1.914650000001372e+000	1.914650e+000	6.999020e-003
1.914800000001372e+000	1.914800e+000	6.999441e-003
1.914950000001372e+000	1.914950e+000	6.999862e-003
1.915100000001372e+000	1.915100e+000	7.000284e-003
1.915250000001372e+000	1.915250e+000	7.000705e-003
1.915400000001372e+000	1.915400e+000	7.001127e-003
1.915550000001372e+000	1.915550e+000	7.001549e-003
1.915700000001372e+000	1.915700e+000	7.001970e-003
1.915850000001373e+000	1.915850e+000	7.002391e-003
1.916000000001373e+000	1.916000e+000	7.002813e-003
1.916150000001373e+000	1.916150e+000	7.003235e-003
1.916300000001373e+000	1.916300e+000	7.003656e-003
1.916450000001373e+000	1.916450e+000	7.004078e-003
1.916600000001373e+000	1.916600e+000	7.004499e-003
1.916750000001373e+000	1.916750e+000	7.004921e-003
1.916900000001373e+000	1.916900e+000	7.005342e-003
1.917050000001373e+000	1.917050e+000	7.005764e-003
1.917200000001373e+000	1.917200e+000	7.006186e-003
1.917350000001374e+000	1.917350e+000	7.006607e-003
1.917500000001374e+000	1.917500e+000	7.007029e-003
1.917650000001374e+000	1.917650e+000	7.007451e-003
1.917800000001374e+000	1.917800e+000	7.007872e-003
1.917950000001374e+000	1.917950e+000	7.008294e-003
1.918100000001374e+000	1.918100e+000	7.008716e-003
1.918250000001374e+000	1.918250e+000	7.009137e-003
1.918400000001374e+000	1.918400e+000	7.009559e-003
1.918550000001374e+000	1.918550e+000	7.009981e-003
1.918700000001374e+000	1.918700e+000	7.010402e-003
1.918850000001374e+000	1.918850e+000	7.010824e-003
1.919000000001375e+000	1.919000e+000	7.011245e-003
1.919150000001375e+000	1.919150e+000	7.011667e-003
1.919300000001375e+000	1.919300e+000	7.012089e-003
1.919450000001375e+000	1.919450e+000	7.012511e-003
1.919600000001375e+000	1.919600e+000	7.012933e-003
1.919750000001375e+000	1.919750e+000	7.013354e-003
1.919900000001375e+000	1.919900e+000	7.013776e-003
1.920050000001375e+000	1.920050e+000	7.014198e-003
1.920200000001375e+000	1.920200e+000	7.014620e-003
1.920350000001375e+000	1.920350e+000	7.015041e-003
1.920500000001375e+000	1.920500e+000	7.015463e-003
1.920650000001376e+000	1.920650e+000	7.015885e-003
1.920800000001376e+000	1.920800e+000	7.016307e-003
1.920950000001376e+000	1.920950e+000	7.016729e-003
1.921100000001376e+000	1.921100e+000	7.017150e-003
1.921250000001376e+000	1.921250e+000	7.017572e-003
1.921400000001376e+000	1.921400e+000	7.017994e-003
1.921550000001376e+000	1.921550e+000	7.018416e-003
1.921700000001376e+000	1.921700e+000	7.018838e-003
1.921850000001376e+000	1.921850e+000	7.019260e-003
1.922000000001376e+000	1.922000e+000	7.019681e-003
1.922150000001377e+000	1.922150e+000	7.020103e-003
1.922300000001377e+000	1.922300e+000	7.020525e-003
1.922450000001377e+000	1.922450e+000	7.020947e-003
1.922600000001377e+000	1.922600e+000	7.021368e-003
1.922750000001377e+000	1.922750e+000	7.021790e-003
1.922900000001377e+000	1.922900e+000	7.022212e-003
1.923050000001377e+000	1.923050e+000	7.022634e-003
1.923200000001377e+000	1.923200e+000	7.023056e-003
1.923350000001377e+000	1.923350e+000	7.023478e-003
1.923500000001377e+000	1.923500e+000	7.023900e-003
1.923650000001377e+000	1.923650e+000	7.024322e-003
1.923800000001378e+000	1.923800e+000	7.024744e-003
1.923950000001378e+000	1.923950e+000	7.025166e-003
1.924100000001378e+000	1.924100e+000	7.025588e-003
1.924250000001378e+000	1.924250e+000	7.026010e-003
1.924400000001378e+000	1.924400e+000	7.026432e-003
1.924550000001378e+000	1.924550e+000	7.026854e-003
1.924700000001378e+000	1.924700e+000	7.027276e-003
1.924850000001378e+000	1.924850e+000	7.027698e-003
1.925000000001378e+000	1.925000e+000	7.028120e-003
1.925150000001378e+000	1.925150e+000	7.028542e-003
1.925300000001379e+000	1.925300e+000	7.028963e-003
1.925450000001379e+000	1.925450e+000	7.029386e-003
1.925600000001379e+000	1.925600e+000	7.029808e-003
1.925750000001379e+000	1.925750e+000	7.030230e-003
1.925900000001379e+000	1.925900e+000	7.030652e-003
1.926050000001379e+000	1.926050e+000	7.031074e-003
1.926200000001379e+000	1.926200e+000	7.031496e-003
1.926350000001379e+000	1.926350e+000	7.031918e-003
1.926500000001379e+000	1.926500e+000	7.032340e-003
1.926650000001379e+000	1.926650e+000	7.032762e-003
1.926800000001379e+000	1.926800e+000	7.033184e-003
1.926950000001380e+000	1.926950e+000	7.033606e-003
1.927100000001380e+000	1.927100e+000	7.034028e-003
1.927250000001380e+000	1.927250e+000	7.034450e-003
1.927400000001380e+000	1.927400e+000	7.034873e-003
1.927550000001380e+000	1.927550e+000	7.035295e-003
1.927700000001380e+000	1.927700e+000	7.035717e-003
1.927850000001380e+000	1.927850e+000	7.036139e-003
1.928000000001380e+000	1.928000e+000	7.036561e-003
1.928150000001380e+000	1.928150e+000	7.036983e-003
1.928300000001380e+000	1.928300e+000	7.037405e-003
1.928450000001380e+000	1.928450e+000	7.037827e-003
1.928600000001381e+000	1.928600e+000	7.038250e-003
1.928750000001381e+000	1.928750e+000	7.038672e-003
1.928900000001381e+000	1.928900e+000	7.039094e-003
1.929050000001381e+000	1.929050e+000	7.039516e-003
1.929200000001381e+000	1.929200e+000	7.039939e-003
1.929350000001381e+000	1.929350e+000	7.040360e-003
1.929500000001381e+000	1.929500e+000	7.040783e-003
1.929650000001381e+000	1.929650e+000	7.041205e-003
1.929800000001381e+000	1.929800e+000	7.041627e-003
1.929950000001381e+000	1.929950e+000	7.042049e-003
1.930100000001382e+000	1.930100e+000	7.042472e-003
1.930250000001382e+000	1.930250e+000	7.042894e-003
1.930400000001382e+000	1.930400e+000	7.043316e-003
1.930550000001382e+000	1.930550e+000	7.043738e-003
1.930700000001382e+000	1.930700e+000	7.044161e-003
1.930850000001382e+000	1.930850e+000	7.044583e-003
1.931000000001382e+000	1.931000e+000	7.045005e-003
1.931150000001382e+000	1.931150e+000	7.045428e-003
1.931300000001382e+000	1.931300e+000	7.045850e-003
1.931450000001382e+000	1.931450e+000	7.046272e-003
1.931600000001382e+000	1.931600e+000	7.046694e-003
1.931750000001383e+000	1.931750e+000	7.047117e-003
1.931900000001383e+000	1.931900e+000	7.047539e-003
1.932050000001383e+000	1.932050e+000	7.047961e-003
1.932200000001383e+000	1.932200e+000	7.048384e-003
1.932350000001383e+000	1.932350e+000	7.048806e-003
1.932500000001383e+000	1.932500e+000	7.049229e-003
1.932650000001383e+000	1.932650e+000	7.049651e-003
1.932800000001383e+000	1.932800e+000	7.050073e-003
1.932950000001383e+000	1.932950e+000	7.050496e-003
1.933100000001383e+000	1.933100e+000	7.050918e-003
1.933250000001384e+000	1.933250e+000	7.051340e-003
1.933400000001384e+000	1.933400e+000	7.051763e-003
1.933550000001384e+000	1.933550e+000	7.052185e-003
1.933700000001384e+000	1.933700e+000	7.052608e-003
1.933850000001384e+000	1.933850e+000	7.053030e-003
1.934000000001384e+000	1.934000e+000	7.053453e-003
1.934150000001384e+000	1.934150e+000	7.053875e-003
1.934300000001384e+000	1.934300e+000	7.054297e-003
1.934450000001384e+000	1.934450e+000	7.054720e-003
1.934600000001384e+000	1.934600e+000	7.055142e-003
1.934750000001384e+000	1.934750e+000	7.055565e-003
1.934900000001385e+000	1.934900e+000	7.055987e-003
1.935050000001385e+000	1.935050e+000	7.056410e-003
1.935200000001385e+000	1.935200e+000	7.056832e-003
1.935350000001385e+000	1.935350e+000	7.057255e-003
1.935500000001385e+000	1.935500e+000	7.057677e-003
1.935650000001385e+000	1.935650e+000	7.058100e-003
1.935800000001385e+000	1.935800e+000	7.058522e-003
1.935950000001385e+000	1.935950e+000	7.058945e-003
1.936100000001385e+000	1.936100e+000	7.059367e-003
1.936250000001385e+000	1.936250e+000	7.059790e-003
1.936400000001386e+000	1.936400e+000	7.060213e-003
1.936550000001386e+000	1.936550e+000	7.060635e-003
1.936700000001386e+000	1.936700e+000	7.061058e-003
1.936850000001386e+000	1.936850e+000	7.061480e-003
1.937000000001386e+000	1.937000e+000	7.061903e-003
1.937150000001386e+000	1.937150e+000	7.062325e-003
1.937300000001386e+000	1.937300e+000	7.062748e-003
1.937450000001386e+000	1.937450e+000	7.063170e-003
1.937600000001386e+000	1.937600e+000	7.063593e-003
1.937750000001386e+000	1.937750e+000	7.064016e-003
1.937900000001386e+000	1.937900e+000	7.064438e-003
1.938050000001387e+000	1.938050e+000	7.064861e-003
1.938200000001387e+000	1.938200e+000	7.065284e-003
1.938350000001387e+000	1.938350e+000	7.065706e-003
1.938500000001387e+000	1.938500e+000	7.066129e-003
1.938650000001387e+000	1.938650e+000	7.066552e-003
1.938800000001387e+000	1.938800e+000	7.066974e-003
1.938950000001387e+000	1.938950e+000	7.067397e-003
1.939100000001387e+000	1.939100e+000	7.067820e-003
1.939250000001387e+000	1.939250e+000	7.068242e-003
1.939400000001387e+000	1.939400e+000	7.068665e-003
1.939550000001387e+000	1.939550e+000	7.069088e-003
1.939700000001388e+000	1.939700e+000	7.069510e-003
1.939850000001388e+000	1.939850e+000	7.069933e-003
1.940000000001388e+000	1.940000e+000	7.070356e-003
1.940150000001388e+000	1.940150e+000	7.070778e-003
1.940300000001388e+000	1.940300e+000	7.071201e-003
1.940450000001388e+000	1.940450e+000	7.071624e-003
1.940600000001388e+000	1.940600e+000	7.072047e-003
1.940750000001388e+000	1.940750e+000	7.072470e-003
1.940900000001388e+000	1.940900e+000	7.072893e-003
1.941050000001388e+000	1.941050e+000	7.073315e-003
1.941200000001389e+000	1.941200e+000	7.073738e-003
1.941350000001389e+000	1.941350e+000	7.074161e-003
1.941500000001389e+000	1.941500e+000	7.074583e-003
1.941650000001389e+000	1.941650e+000	7.075006e-003
1.941800000001389e+000	1.941800e+000	7.075429e-003
1.941950000001389e+000	1.941950e+000	7.075852e-003
1.942100000001389e+000	1.942100e+000	7.076275e-003
1.942250000001389e+000	1.942250e+000	7.076697e-003
1.942400000001389e+000	1.942400e+000	7.077120e-003
1.942550000001389e+000	1.942550e+000	7.077543e-003
1.942700000001389e+000	1.942700e+000	7.077966e-003
1.942850000001390e+000	1.942850e+000	7.078389e-003
1.943000000001390e+000	1.943000e+000	7.078812e-003
1.943150000001390e+000	1.943150e+000	7.079235e-003
1.943300000001390e+000	1.943300e+000	7.079658e-003
1.943450000001390e+000	1.943450e+000	7.080080e-003
1.943600000001390e+000	1.943600e+000	7.080503e-003
1.943750000001390e+000	1.943750e+000	7.080926e-003
1.943900000001390e+000	1.943900e+000	7.081349e-003
1.944050000001390e+000	1.944050e+000	7.081772e-003
1.944200000001390e+000	1.944200e+000	7.082195e-003
1.944350000001391e+000	1.944350e+000	7.082618e-003
1.944500000001391e+000	1.944500e+000	7.083041e-003
1.944650000001391e+000	1.944650e+000	7.083464e-003
1.944800000001391e+000	1.944800e+000	7.083887e-003
1.944950000001391e+000	1.944950e+000	7.084310e-003
1.945100000001391e+000	1.945100e+000	7.084733e-003
1.945250000001391e+000	1.945250e+000	7.085156e-003
1.945400000001391e+000	1.945400e+000	7.085579e-003
1.945550000001391e+000	1.945550e+000	7.086002e-003
1.945700000001391e+000	1.945700e+000	7.086425e-003
1.945850000001391e+000	1.945850e+000	7.086848e-003
1.946000000001392e+000	1.946000e+000	7.087271e-003
1.946150000001392e+000	1.946150e+000	7.087694e-003
1.946300000001392e+000	1.946300e+000	7.088117e-003
1.946450000001392e+000	1.946450e+000	7.088540e-003
1.946600000001392e+000	1.946600e+000	7.088963e-003
1.946750000001392e+000	1.946750e+000	7.089386e-003
1.946900000001392e+000	1.946900e+000	7.089809e-003
1.947050000001392e+000	1.947050e+000	7.090232e-003
1.947200000001392e+000	1.947200e+000	7.090655e-003
1.947350000001392e+000	1.947350e+000	7.091078e-003
1.947500000001393e+000	1.947500e+000	7.091501e-003
1.947650000001393e+000	1.947650e+000	7.091925e-003
1.947800000001393e+000	1.947800e+000	7.092347e-003
1.947950000001393e+000	1.947950e+000	7.092771e-003
1.948100000001393e+000	1.948100e+000	7.093193e-003
1.948250000001393e+000	1.948250e+000	7.093617e-003
1.948400000001393e+000	1.948400e+000	7.094040e-003
1.948550000001393e+000	1.948550e+000	7.094463e-003
1.948700000001393e+000	1.948700e+000	7.094886e-003
1.948850000001393e+000	1.948850e+000	7.095309e-003
1.949000000001393e+000	1.949000e+000	7.095733e-003
1.949150000001394e+000	1.949150e+000	7.096156e-003
1.949300000001394e+000	1.949300e+000	7.096579e-003
1.949450000001394e+000	1.949450e+000	7.097002e-003
1.949600000001394e+000	1.949600e+000	7.097425e-003
1.949750000001394e+000	1.949750e+000	7.097848e-003
1.949900000001394e+000	1.949900e+000	7.098272e-003
1.950050000001394e+000	1.950050e+000	7.098695e-003
1.950200000001394e+000	1.950200e+000	7.099118e-003
1.950350000001394e+000	1.950350e+000	7.099541e-003
1.950500000001394e+000	1.950500e+000	7.099965e-003
1.950650000001394e+000	1.950650e+000	7.100388e-003
1.950800000001395e+000	1.950800e+000	7.100811e-003
1.950950000001395e+000	1.950950e+000	7.101234e-003
1.951100000001395e+000	1.951100e+000	7.101657e-003
1.951250000001395e+000	1.951250e+000	7.102081e-003
1.951400000001395e+000	1.951400e+000	7.102504e-003
1.951550000001395e+000	1.951550e+000	7.102927e-003
1.951700000001395e+000	1.951700e+000	7.103350e-003
1.951850000001395e+000	1.951850e+000	7.103774e-003
1.952000000001395e+000	1.952000e+000	7.104197e-003
1.952150000001395e+000	1.952150e+000	7.104620e-003
1.952300000001396e+000	1.952300e+000	7.105044e-003
1.952450000001396e+000	1.952450e+000	7.105467e-003
1.952600000001396e+000	1.952600e+000	7.105891e-003
1.952750000001396e+000	1.952750e+000	7.106314e-003
1.952900000001396e+000	1.952900e+000	7.106737e-003
1.953050000001396e+000	1.953050e+000	7.107161e-003
1.953200000001396e+000	1.953200e+000	7.107584e-003
1.953350000001396e+000	1.953350e+000	7.108008e-003
1.953500000001396e+000	1.953500e+000	7.108431e-003
1.953650000001396e+000	1.953650e+000	7.108854e-003
1.953800000001396e+000	1.953800e+000	7.109277e-003
1.953950000001397e+000	1.953950e+000	7.109701e-003
1.954100000001397e+000	1.954100e+000	7.110124e-003
1.954250000001397e+000	1.954250e+000	7.110548e-003
1.954400000001397e+000	1.954400e+000	7.110971e-003
1.954550000001397e+000	1.954550e+000	7.111395e-003
1.954700000001397e+000	1.954700e+000	7.111818e-003
1.954850000001397e+000	1.954850e+000	7.112241e-003
1.955000000001397e+000	1.955000e+000	7.112665e-003
1.955150000001397e+000	1.955150e+000	7.113088e-003
1.955300000001397e+000	1.955300e+000	7.113512e-003
1.955450000001398e+000	1.955450e+000	7.113935e-003
1.955600000001398e+000	1.955600e+000	7.114359e-003
1.955750000001398e+000	1.955750e+000	7.114782e-003
1.955900000001398e+000	1.955900e+000	7.115206e-003
1.956050000001398e+000	1.956050e+000	7.115629e-003
1.956200000001398e+000	1.956200e+000	7.116053e-003
1.956350000001398e+000	1.956350e+000	7.116476e-003
1.956500000001398e+000	1.956500e+000	7.116900e-003
1.956650000001398e+000	1.956650e+000	7.117323e-003
1.956800000001398e+000	1.956800e+000	7.117747e-003
1.956950000001398e+000	1.956950e+000	7.118171e-003
1.957100000001399e+000	1.957100e+000	7.118594e-003
1.957250000001399e+000	1.957250e+000	7.119018e-003
1.957400000001399e+000	1.957400e+000	7.119441e-003
1.957550000001399e+000	1.957550e+000	7.119865e-003
1.957700000001399e+000	1.957700e+000	7.120288e-003
1.957850000001399e+000	1.957850e+000	7.120712e-003
1.958000000001399e+000	1.958000e+000	7.121135e-003
1.958150000001399e+000	1.958150e+000	7.121559e-003
1.958300000001399e+000	1.958300e+000	7.121983e-003
1.958450000001399e+000	1.958450e+000	7.122406e-003
1.958600000001399e+000	1.958600e+000	7.122830e-003
1.958750000001400e+000	1.958750e+000	7.123253e-003
1.958900000001400e+000	1.958900e+000	7.123677e-003
1.959050000001400e+000	1.959050e+000	7.124101e-003
1.959200000001400e+000	1.959200e+000	7.124525e-003
1.959350000001400e+000	1.959350e+000	7.124948e-003
1.959500000001400e+000	1.959500e+000	7.125372e-003
1.959650000001400e+000	1.959650e+000	7.125795e-003
1.959800000001400e+000	1.959800e+000	7.126219e-003
1.959950000001400e+000	1.959950e+000	7.126643e-003
1.960100000001400e+000	1.960100e+000	7.127067e-003
1.960250000001401e+000	1.960250e+000	7.127490e-003
1.960400000001401e+000	1.960400e+000	7.127914e-003
1.960550000001401e+000	1.960550e+000	7.128338e-003
1.960700000001401e+000	1.960700e+000	7.128762e-003
1.960850000001401e+000	1.960850e+000	7.129185e-003
1.961000000001401e+000	1.961000e+000	7.129609e-003
1.961150000001401e+000	1.961150e+000	7.130032e-003
1.961300000001401e+000	1.961300e+000	7.130456e-003
1.961450000001401e+000	1.961450e+000	7.130880e-003
1.961600000001401e+000	1.961600e+000	7.131304e-003
1.961750000001401e+000	1.961750e+000	7.131728e-003
1.961900000001402e+000	1.961900e+000	7.132152e-003
1.962050000001402e+000	1.962050e+000	7.132575e-003
1.962200000001402e+000	1.962200e+000	7.132999e-003
1.962350000001402e+000	1.962350e+000	7.133423e-003
1.962500000001402e+000	1.962500e+000	7.133847e-003
1.962650000001402e+000	1.962650e+000	7.134270e-003
1.962800000001402e+000	1.962800e+000	7.134694e-003
1.962950000001402e+000	1.962950e+000	7.135118e-003
1.963100000001402e+000	1.963100e+000	7.135542e-003
1.963250000001402e+000	1.963250e+000	7.135966e-003
1.963400000001403e+000	1.963400e+000	7.136390e-003
1.963550000001403e+000	1.963550e+000	7.136813e-003
1.963700000001403e+000	1.963700e+000	7.137238e-003
1.963850000001403e+000	1.963850e+000	7.137661e-003
1.964000000001403e+000	1.964000e+000	7.138085e-003
1.964150000001403e+000	1.964150e+000	7.138509e-003
1.964300000001403e+000	1.964300e+000	7.138933e-003
1.964450000001403e+000	1.964450e+000	7.139357e-003
1.964600000001403e+000	1.964600e+000	7.139781e-003
1.964750000001403e+000	1.964750e+000	7.140205e-003
1.964900000001403e+000	1.964900e+000	7.140629e-003
1.965050000001404e+000	1.965050e+000	7.141053e-003
1.965200000001404e+000	1.965200e+000	7.141476e-003
1.965350000001404e+000	1.965350e+000	7.141901e-003
1.965500000001404e+000	1.965500e+000	7.142324e-003
1.965650000001404e+000	1.965650e+000	7.142749e-003
1.965800000001404e+000	1.965800e+000	7.143172e-003
1.965950000001404e+000	1.965950e+000	7.143596e-003
1.966100000001404e+000	1.966100e+000	7.144020e-003
1.966250000001404e+000	1.966250e+000	7.144445e-003
1.966400000001404e+000	1.966400e+000	7.144868e-003
1.966550000001405e+000	1.966550e+000	7.145293e-003
1.966700000001405e+000	1.966700e+000	7.145716e-003
1.966850000001405e+000	1.966850e+000	7.146141e-003
1.967000000001405e+000	1.967000e+000	7.146564e-003
1.967150000001405e+000	1.967150e+000	7.146989e-003
1.967300000001405e+000	1.967300e+000	7.147413e-003
1.967450000001405e+000	1.967450e+000	7.147836e-003
1.967600000001405e+000	1.967600e+000	7.148261e-003
1.967750000001405e+000	1.967750e+000	7.148685e-003
1.967900000001405e+000	1.967900e+000	7.149109e-003
1.968050000001405e+000	1.968050e+000	7.149533e-003
1.968200000001406e+000	1.968200e+000	7.149957e-003
1.968350000001406e+000	1.968350e+000	7.150381e-003
1.968500000001406e+000	1.968500e+000	7.150805e-003
1.968650000001406e+000	1.968650e+000	7.151229e-003
1.968800000001406e+000	1.968800e+000	7.151654e-003
1.968950000001406e+000	1.968950e+000	7.152078e-003
1.969100000001406e+000	1.969100e+000	7.152501e-003
1.969250000001406e+000	1.969250e+000	7.152926e-003
1.969400000001406e+000	1.969400e+000	7.153350e-003
1.969550000001406e+000	1.969550e+000	7.153774e-003
1.969700000001406e+000	1.969700e+000	7.154198e-003
1.969850000001407e+000	1.969850e+000	7.154623e-003
1.970000000001407e+000	1.970000e+000	7.155047e-003
1.970150000001407e+000	1.970150e+000	7.155471e-003
1.970300000001407e+000	1.970300e+000	7.155895e-003
1.970450000001407e+000	1.970450e+000	7.156319e-003
1.970600000001407e+000	1.970600e+000	7.156743e-003
1.970750000001407e+000	1.970750e+000	7.157167e-003
1.970900000001407e+000	1.970900e+000	7.157592e-003
1.971050000001407e+000	1.971050e+000	7.158016e-003
1.971200000001407e+000	1.971200e+000	7.158440e-003
1.971350000001408e+000	1.971350e+000	7.158865e-003
1.971500000001408e+000	1.971500e+000	7.159289e-003
1.971650000001408e+000	1.971650e+000	7.159713e-003
1.971800000001408e+000	1.971800e+000	7.160137e-003
1.971950000001408e+000	1.971950e+000	7.160562e-003
1.972100000001408e+000	1.972100e+000	7.160986e-003
1.972250000001408e+000	1.972250e+000	7.161410e-003
1.972400000001408e+000	1.972400e+000	7.161834e-003
1.972550000001408e+000	1.972550e+000	7.162258e-003
1.972700000001408e+000	1.972700e+000	7.162683e-003
1.972850000001408e+000	1.972850e+000	7.163107e-003
1.973000000001409e+000	1.973000e+000	7.163532e-003
1.973150000001409e+000	1.973150e+000	7.163956e-003
1.973300000001409e+000	1.973300e+000	7.164381e-003
1.973450000001409e+000	1.973450e+000	7.164805e-003
1.973600000001409e+000	1.973600e+000	7.165229e-003
1.973750000001409e+000	1.973750e+000	7.165653e-003
1.973900000001409e+000	1.973900e+000	7.166078e-003
1.974050000001409e+000	1.974050e+000	7.166502e-003
1.974200000001409e+000	1.974200e+000	7.166926e-003
1.974350000001409e+000	1.974350e+000	7.167351e-003
1.974500000001410e+000	1.974500e+000	7.167775e-003
1.974650000001410e+000	1.974650e+000	7.168200e-003
1.974800000001410e+000	1.974800e+000	7.168624e-003
1.974950000001410e+000	1.974950e+000	7.169048e-003
1.975100000001410e+000	1.975100e+000	7.169473e-003
1.975250000001410e+000	1.975250e+000	7.169897e-003
1.975400000001410e+000	1.975400e+000	7.170322e-003
1.975550000001410e+000	1.975550e+000	7.170746e-003
1.975700000001410e+000	1.975700e+000	7.171171e-003
1.975850000001410e+000	1.975850e+000	7.171595e-003
1.976000000001410e+000	1.976000e+000	7.172020e-003
1.976150000001411e+000	1.976150e+000	7.172444e-003
1.976300000001411e+000	1.976300e+000	7.172869e-003
1.976450000001411e+000	1.976450e+000	7.173293e-003
1.976600000001411e+000	1.976600e+000	7.173717e-003
1.976750000001411e+000	1.976750e+000	7.174142e-003
1.976900000001411e+000	1.976900e+000	7.174566e-003
1.977050000001411e+000	1.977050e+000	7.174991e-003
1.977200000001411e+000	1.977200e+000	7.175416e-003
1.977350000001411e+000	1.977350e+000	7.175840e-003
1.977500000001411e+000	1.977500e+000	7.176265e-003
1.977650000001411e+000	1.977650e+000	7.176689e-003
1.977800000001412e+000	1.977800e+000	7.177114e-003
1.977950000001412e+000	1.977950e+000	7.177538e-003
1.978100000001412e+000	1.978100e+000	7.177963e-003
1.978250000001412e+000	1.978250e+000	7.178388e-003
1.978400000001412e+000	1.978400e+000	7.178812e-003
1.978550000001412e+000	1.978550e+000	7.179237e-003
1.978700000001412e+000	1.978700e+000	7.179661e-003
1.978850000001412e+000	1.978850e+000	7.180086e-003
1.979000000001412e+000	1.979000e+000	7.180511e-003
1.979150000001412e+000	1.979150e+000	7.180935e-003
1.979300000001413e+000	1.979300e+000	7.181359e-003
1.979450000001413e+000	1.979450e+000	7.181784e-003
1.979600000001413e+000	1.979600e+000	7.182209e-003
1.979750000001413e+000	1.979750e+000	7.182634e-003
1.979900000001413e+000	1.979900e+000	7.183058e-003
1.980050000001413e+000	1.980050e+000	7.183483e-003
1.980200000001413e+000	1.980200e+000	7.183908e-003
1.980350000001413e+000	1.980350e+000	7.184332e-003
1.980500000001413e+000	1.980500e+000	7.184757e-003
1.980650000001413e+000	1.980650e+000	7.185182e-003
1.980800000001413e+000	1.980800e+000	7.185606e-003
1.980950000001414e+000	1.980950e+000	7.186031e-003
1.981100000001414e+000	1.981100e+000	7.186456e-003
1.981250000001414e+000	1.981250e+000	7.186880e-003
1.981400000001414e+000	1.981400e+000	7.187305e-003
1.981550000001414e+000	1.981550e+000	7.187730e-003
1.981700000001414e+000	1.981700e+000	7.188154e-003
1.981850000001414e+000	1.981850e+000	7.188580e-003
1.982000000001414e+000	1.982000e+000	7.189004e-003
1.982150000001414e+000	1.982150e+000	7.189429e-003
1.982300000001414e+000	1.982300e+000	7.189854e-003
1.982450000001415e+000	1.982450e+000	7.190278e-003
1.982600000001415e+000	1.982600e+000	7.190703e-003
1.982750000001415e+000	1.982750e+000	7.191128e-003
1.982900000001415e+000	1.982900e+000	7.191553e-003
1.983050000001415e+000	1.983050e+000	7.191977e-003
1.983200000001415e+000	1.983200e+000	7.192403e-003
1.983350000001415e+000	1.983350e+000	7.192827e-003
1.983500000001415e+000	1.983500e+000	7.193252e-003
1.983650000001415e+000	1.983650e+000	7.193677e-003
1.983800000001415e+000	1.983800e+000	7.194102e-003
1.983950000001415e+000	1.983950e+000	7.194526e-003
1.984100000001416e+000	1.984100e+000	7.194952e-003
1.984250000001416e+000	1.984250e+000	7.195376e-003
1.984400000001416e+000	1.984400e+000	7.195801e-003
